time,c,v,f_H,f_P,dwell_time,omega_H,omega_P
1640.2587442885463,0.7703853203153369,0.5425528541494984,0.32210928272041833,0.22684922217427084,146.3072246369454,115.83538301243814,3657.9594635506787
1733.9400309613482,0.7703853203153369,0.5193285615672661,0.3369879650687633,0.2271687563997277,93.68128667280179,109.57703063414556,4037.048497047468
1789.9562201416447,0.746506064595048,0.5193285615672661,0.33608042062428967,0.23380407700828731,56.01618918029652,111.73457631965925,3910.7101711880737
2336.317409983151,0.7719646078099773,0.5193285615672661,0.3370016510142905,0.2267132209124877,546.3611898415062,89.88504687452954,2996.1682291509846
2406.9186019954623,0.7719646078099773,0.48867264348322875,0.3564040691583759,0.22561256936104837,70.60119201231159,87.24848432292245,3323.7517837303794
2436.5240866763284,0.7719646078099773,0.5615017350587632,0.309935670241394,0.22543704055404257,29.605484680866162,86.18835375449682,3693.786589478435
2487.77058838548,0.7719646078099773,0.571248736322434,0.30361758662425065,0.22467501868565415,51.24650170915191,84.41292814377769,4019.6632449417953
2533.8384846364042,0.8272193802595447,0.571248736322434,0.3021324668134335,0.20864210146406587,46.06789625092437,86.82479220641578,3946.58146392799
2534.067185007667,0.7996091568554561,0.571248736322434,0.30395854831548746,0.2171510107543848,0.2287003712625538,90.76318152493694,3946.2252836929106
2647.047971722291,0.8093707020039238,0.571248736322434,0.30359605640163073,0.21427618165880333,112.98078671462423,90.66703832842816,3777.7932636845067
2689.229498533857,0.8093707020039238,0.5839864432679557,0.29567784701546035,0.2133408755767494,42.181526811565945,89.24489339478124,4090.3909472608075
2704.9362703684415,0.8248932353910715,0.5839864432679557,0.29467603637139655,0.20861707068702826,15.706771834584158,92.42361923503792,4066.6392463416682
2952.3788740717214,0.8248932353910715,0.4972822947882777,0.3458901384619741,0.20851794440702395,247.44260370327976,84.67747893431422,4064.518988847083
2954.821705751104,0.7377877917979379,0.4972822947882777,0.3499661073694014,0.2358834761234974,2.442831679383016,87.99177270356392,4061.1587401644892
3098.7761411024376,0.7377877917979379,0.5356418795376444,0.3246653191363379,0.23571051689413877,143.9544353513333,83.9040924794254,4195.204623971271
3108.319484540198,0.7760461995040752,0.5356418795376444,0.32664294983575987,0.22545519029608774,9.543343437760374,86.86365775977383,4182.324262507629
3180.769875650855,0.8004992767303177,0.5356418795376444,0.3260733414600619,0.21818700224213797,72.45039111065677,88.02900268120682,4087.0608387703173
3217.7183893751408,0.7449830321852956,0.5356418795376444,0.3252624666439805,0.23386331157794513,36.948513724285874,90.12597275990646,4040.1298133751175
3295.9365607151735,0.7449830321852956,0.5543217514218485,0.31293327429735907,0.23284519672595794,78.21817134003281,87.98713038611605,4247.654570364223
3300.364498576263,0.796703389181124,0.5543217514218485,0.3146465178741105,0.21892138433857092,4.427937861089329,90.89905070743467,4241.955699680285
3506.3728360914893,0.796703389181124,0.5244391457548899,0.3331952441538782,0.21932959189900722,206.00833751522603,85.55849989097217,4277.924994548609
3841.8544144803145,0.8032543326529694,0.5244391457548899,0.33274594975676053,0.2172475074830708,335.4815783888252,80.69019969910633,3904.3645015696616
3932.4305030290766,0.7990017950532875,0.5244391457548899,0.3330534868063585,0.21860562415853546,90.57608854876221,81.37461035157149,3814.434860229914
4083.6804476511097,0.7990017950532875,0.5426404605784109,0.32182988835176884,0.21857012077357768,151.2499446220332,78.36068566670048,3918.034283335024
4091.2808299370818,0.7429377737107734,0.5426404605784109,0.32048210083630474,0.2340795702664745,7.600382285972185,80.65933717007043,3910.7557415791725
4097.0402159482,0.7429377737107734,0.5570524084739106,0.3109423360822814,0.23314358663713647,5.759386011118689,80.54595086347727,4149.33686266398
4098.926749157869,0.7429377737107734,0.5090078007146349,0.3426123714938099,0.23473348089523957,1.886533209669449,80.5088795468936,4391.39342983056
4156.379755592814,0.7476041790830532,0.5090078007146349,0.3428898282303782,0.2334572254117568,57.4530064349444,81.80195745123984,4330.691865065639
4307.648826376958,0.7768815359077476,0.5090078007146349,0.34351918691601097,0.22507156851281085,151.2690707841438,81.25082011690452,4178.6136060122335
4429.558236865076,0.7927853755109121,0.5090078007146349,0.34292764829806877,0.22017667512086847,121.9094104881176,81.27221286371663,4063.6106431858316
4472.556813093375,0.7927853755109121,0.531484397485226,0.3290245128170115,0.2205784823411042,42.99857622829916,80.49087243914083,4248.129378732433
4572.994082495227,0.7927853755109121,0.5370268685523463,0.32557272099281326,0.2205405198451856,100.43726940185192,78.7230408408587,4373.502268936594
4597.075493397153,0.7927853755109121,0.5353757771433532,0.32660197903831567,0.22055753517338772,24.081410901925267,78.31065651168065,4568.1216298480385
4664.993889473088,0.7964929719985385,0.5353757771433532,0.3264492624158281,0.21942821055308584,67.91839607593445,79.31414460276547,4501.613612589393
4745.511298450368,0.815511045506488,0.5353757771433532,0.3249698166275783,0.2133398058601017,80.51740897727984,80.07567067515193,4425.2344320478705
4777.290894537177,0.7773458431416774,0.5353757771433532,0.3268225360383047,0.22509012013534205,31.779596086809835,81.63622616414838,4395.796793454144
4900.141507152936,0.7906563170161738,0.5353757771433532,0.3266714118481186,0.22119846161315787,122.85061261575873,81.63029564237551,4285.590521224714
5164.7275452310205,0.772127217257183,0.5353757771433532,0.32675745710113474,0.22656632692516118,264.58603807808413,79.38463284461133,4066.042170089849
5255.193020161098,0.772127217257183,0.5199654941514187,0.3365972614850122,0.22667114626497187,90.46547493007728,78.01806676730085,4186.335289952729
5324.856560291921,0.7759944703636638,0.5199654941514187,0.3366047070625073,0.22554649488601,69.66354013082292,78.87536409020176,4131.56669043914
5334.4957103917295,0.7616103050090193,0.5199654941514187,0.33639202431692433,0.2296610799541036,9.639150099808921,80.60743194183134,4124.101169116952
5626.398515543662,0.7652349233933884,0.5199654941514187,0.3364923180762577,0.22864141337252167,291.9028051519325,78.20277904351063,3910.138952175532
5646.639444329162,0.7652349233933884,0.48870641108439233,0.3564506710993595,0.22764215651464634,20.240928785499776,77.92245356908047,4073.2191638382974
5674.84246586572,0.7467222872417002,0.48870641108439233,0.35605830280201306,0.23302903672787856,28.203021536558417,79.29735541161904,4052.975943260529
5697.0024236066965,0.7661331638252533,0.48870641108439233,0.3564484750915404,0.22737386034658583,22.159957740976132,80.7442169961437,4037.210849807186
5872.962429678491,0.7592866580844955,0.48870641108439233,0.3564138390351528,0.22940180270663518,175.96000607179488,80.02775525088823,3916.251852703041
5892.631278541998,0.7626485527540211,0.48870641108439233,0.3564455136714363,0.22841085465179475,19.668848863506717,81.45766759010718,3903.1799053593027
6221.356947608975,0.7639636371730884,0.48870641108439233,0.3564502521869424,0.2280207002011268,328.7256690669772,78.76095264226213,3696.9426750449575
6242.154737216166,0.7741381344541638,0.48870641108439233,0.3563349422405151,0.22495103007567607,20.797789607190918,80.10054555983116,3684.625095752234
6318.558917193447,0.7875615495314198,0.48870641108439233,0.35573799665209266,0.22074647973054703,76.40417997728083,80.71460701767344,3640.070512561744
6449.2008065950395,0.7516048921264664,0.48870641108439233,0.3562395653914736,0.23163308450024958,130.64188940159212,80.63014558138906,3566.333362253747
6622.652670682468,0.7260391651527383,0.48870641108439233,0.35473358054340803,0.23877578973582642,173.45186408742828,80.0283551432805,3472.92861942538
6682.681610728601,0.7171991372821507,0.48870641108439233,0.3539150289447609,0.2411611150005876,60.02894004613358,80.80588472930687,3441.7321273593666
6682.904637071091,0.7594294218392927,0.48870641108439233,0.35641574840927587,0.22935990659565825,0.22302634248945816,82.29954335526,3441.6172675836006
6791.325426704442,0.7594294218392927,0.5014394273718177,0.34825326150133684,0.22994620830551948,108.42078963335065,80.9856641173956,3533.9198887590805
6800.247339638408,0.7524087209290973,0.5014394273718177,0.3480342828303809,0.231945891420194,8.921912933965883,82.34994581056327,3529.2833918812835
6926.184209090652,0.7524087209290973,0.5437431859605597,0.32047203800073665,0.23159551731221212,125.93686945224374,80.85259978851623,3609.491061987332
6964.1816410440415,0.7524087209290973,0.5541259442492881,0.3136553335859011,0.23099753240166288,37.997431953389466,80.41145805548456,3733.38912400464
6973.162248599483,0.7608651697859673,0.5541259442492881,0.314203318492391,0.22882925577317847,8.98060755544136,81.74196721619937,3728.5809607389187
7015.1901393571825,0.7608651697859673,0.5146391726024481,0.3398011135632738,0.22983699461862128,42.02789075769975,81.2522524116471,3848.7909037096006
7072.827795442275,0.7608651697859673,0.4924566750902522,0.3540358270937541,0.22914349768758868,57.63765608509206,80.59011422372214,3958.81262853372
7179.110571308835,0.7608651697859673,0.48560098370072874,0.35841426996143966,0.2287479161578827,106.28277586655962,79.39702199303017,4039.4976101717107
7211.9914777897075,0.7608651697859673,0.507990234758951,0.34407869043899486,0.22972350644047193,32.88090648087259,79.03503514616679,4159.738691903516
7262.761407259166,0.7527432054118792,0.507990234758951,0.34380285105734276,0.23201603118271075,50.769929469458525,79.85943188777036,4130.6602700570875
7385.639601459047,0.7527432054118792,0.4939080667223563,0.3529169625352718,0.23156440792307886,122.87819419988126,78.53077474927007,4197.334512460987
7515.628464251399,0.7873444488280917,0.4939080667223563,0.352550424102712,0.2211579679642044,129.98886279235182,78.50308230747065,4124.7382229349
7516.575227462274,0.7325249796121528,0.4939080667223563,0.35181231697031706,0.2372109431898469,0.9467632108741716,79.82358744020006,4124.218684410335
7535.955138358486,0.7686519172045934,0.4939080667223563,0.3531399838722107,0.22691504803761825,19.37991089621243,80.94528015620958,4113.612598102454
7570.196065690941,0.749766284460815,0.4939080667223563,0.3528090593875296,0.23241274521905347,34.240927332455456,81.90012445358131,4095.0062226790665
7580.792743761395,0.7680715765466927,0.4939080667223563,0.35314288078284817,0.22708836370228153,10.596678070453864,83.10476505710474,4089.2820901115033
7607.55767044742,0.7787541408113607,0.4939080667223563,0.3529449419930436,0.22384773938742347,26.76492668602413,84.12686799628732,4074.895168570167
7677.224589624583,0.7787541408113607,0.5673284076999504,0.306395147980092,0.2232112323016754,69.66691917716315,83.36345933940335,4168.172966970168
7727.003824521998,0.7787541408113607,0.5631465701707753,0.30908494481737314,0.22351101258219824,49.779234897414426,82.82641169221432,4270.7368528798015
7924.133580711637,0.7787541408113607,0.5515941033238732,0.3164911777461445,0.224171735660907,197.12975618963858,80.76592770685701,4290.689909426779
7940.735575340459,0.7787541408113607,0.5072949857250876,0.34456285426092603,0.22445467583848505,16.601994628822414,80.59706734309219,4407.652120325355
8033.530858413635,0.7843515328467363,0.5072949857250876,0.3444000803241288,0.2227476157248577,92.7952830731753,80.91087360899779,4356.739348176805
8162.488821411759,0.7702796046996238,0.5072949857250876,0.34464642883981134,0.22697914384825707,128.95796299812488,80.85769112330505,4287.907862599511
8177.831332820141,0.7702796046996238,0.538563622596315,0.3246715407706999,0.22700364917435634,15.34251140838243,80.70599319779461,4402.1450835160695
8311.172059996587,0.7702796046996238,0.5307074844974431,0.32971216898144806,0.2271651939643076,133.34072717644528,79.41118234061199,4451.839010004007
8311.608735425729,0.7792466286273504,0.5307074844974431,0.329790206784925,0.22460428396465715,0.4366754291429762,80.6101467533856,4451.605119216818
8316.639496375741,0.7451678946967366,0.5307074844974431,0.3285229524093508,0.23397356610995082,5.030760950012357,81.76379416404538,4448.9123295142335
8318.909173041235,0.7471434475571072,0.5307074844974431,0.328663677183645,0.23345486590843717,2.2696766654926623,82.94356694662716,4447.698517427833
8408.532267625289,0.7471434475571072,0.5179997172273528,0.33698988298257615,0.2336374154979266,89.62309458405524,82.05950550663798,4519.219143843831
8518.91833709276,0.739910704829788,0.5179997172273528,0.3364935504865863,0.23557378324588119,110.38606946747116,82.1700563638362,4460.660202608252
8650.863898258067,0.739910704829788,0.4910720053094457,0.35417091771025005,0.2350600169006464,131.9455611653063,80.91677411085323,4508.2202718903945
8667.471649792813,0.785147735467235,0.4910720053094457,0.3544250167852838,0.22167573803293034,16.60775153474686,81.91546838633805,4499.582066291809
8717.961885120081,0.785147735467235,0.493017305938267,0.3532230977695669,0.22179914962613834,50.49023532726772,81.44105345658772,4588.228363751422
8770.343699079862,0.785147735467235,0.48356223996495656,0.35905525950867057,0.22113744677094221,52.38181395978142,80.95463807120065,4674.845297069333
8810.832972845054,0.7782559971530019,0.48356223996495656,0.3594122508209229,0.2233175121214572,40.48927376519163,81.71758585565281,4653.362527891341
8812.38457632846,0.7782559971530019,0.5207917143877282,0.3360692881916147,0.22489014076426822,1.5516034834064634,81.70319777604091,4766.019870269054
8948.118808403438,0.7782559971530019,0.5039452123648376,0.3466763483893402,0.2244838287787534,135.734232074978,80.4638399797914,4805.479332126432
9033.477081590918,0.7782559971530019,0.511758863829828,0.3417657917757431,0.22473540060709735,85.3582731874796,79.70352870962226,4870.771198921361
9048.185182353702,0.7608038762889173,0.511758863829828,0.3416536103417382,0.22981515854612858,14.70810076278444,80.67916219741053,4862.853611898716
9201.883417752631,0.7987707865162863,0.511758863829828,0.34082814330341743,0.2183627973412751,153.69823539892928,80.41831941621264,4781.629803126158
9230.81907896592,0.7783453423129956,0.511758863829828,0.341764355067235,0.22470865891866454,28.93566121328845,81.24956122558616,4766.640925234388
9244.26111606057,0.7783453423129956,0.5426745428854114,0.3221814562858815,0.22462994895881155,13.44203709465042,81.13141661650509,4867.884996990307
9332.412746902968,0.7926400044173793,0.5426745428854114,0.3220499850101625,0.22048890723110165,88.15163084239846,81.4366038590369,4821.904175864027
9354.599980093273,0.7802678901502466,0.5426745428854114,0.3221947814494636,0.2240857376682316,22.18723319030569,82.3124453804822,4810.467587171038
9419.496123596233,0.7802678901502466,0.5116661982949328,0.34178633406852216,0.22412881061698953,64.89614350295956,81.74534920072553,4883.488393809578
9424.707519223486,0.7743477011315867,0.5116661982949328,0.3418663816640674,0.2258952555489967,5.211395627253231,82.76118896276411,4880.788067034808
9484.100780203442,0.7743477011315867,0.490237492653389,0.3553691918177191,0.2249833005359114,59.39326097995504,82.24290504650514,4955.662227161208
9487.426287978973,0.7743477011315867,0.5127306380253009,0.34119268547681936,0.22591910979841276,3.3255077755311597,82.21407747916666,5059.327844871795
9535.411592856135,0.7743477011315867,0.5178211651074565,0.3379669326354646,0.22600497240366998,47.985304877161404,81.80034939473092,5138.739897874122
9622.899595445428,0.7743477011315867,0.5130023710517645,0.34102065736337667,0.2259248727017463,87.48800258929217,81.0566495246528,5195.939072093129
9854.825757996263,0.7419360887332219,0.5130023710517645,0.3399257654683505,0.23503739245868205,231.9261625508348,80.16377146788471,5073.656422018021
9887.34209698006,0.7781322060397176,0.5130023710517645,0.3409846626412002,0.22480233958892729,32.51633898379815,80.91153234835845,5056.970771772403
9909.058301018289,0.7463678114164859,0.5130023710517645,0.34021066765391056,0.23383762870525224,21.716204038229034,81.74338825264739,5045.888163743666
10023.288044080178,0.7463678114164859,0.5430212653569942,0.3205087102097622,0.23318669791739488,114.22974306189002,80.8118051039728,5088.150691731622
10033.901057130199,0.7463678114164859,0.5594920479245797,0.30963217041029745,0.23210638840039785,10.613013050019974,80.72632920210816,5182.43101050571
10050.840614555042,0.7979625911370426,0.5594920479245797,0.3113745402268762,0.21832048409045055,16.939557424842818,81.58521574115288,5173.696607975549
10116.770835600882,0.7979625911370426,0.5269310717783916,0.33158673316426723,0.2189618343446075,65.93022104584175,81.0535311359796,5238.825792935267
10161.47661703961,0.7714140231086418,0.5269310717783916,0.33214738810192734,0.22688047398419312,44.70578143872779,81.68104215547825,5215.777390651021
10163.092726559169,0.7714140231086418,0.5513522307763801,0.31647217515428167,0.22619194689619038,1.6161095195577688,81.66805344098614,5313.343235919582
10808.083794405313,0.749962397331754,0.5513522307763801,0.3152981905501446,0.2317987692957334,644.9910678461434,77.71960468673431,4996.260301290064
10848.634128032529,0.749962397331754,0.48210136029259437,0.3604539259220206,0.2317120546684433,40.550333627214975,77.42910213480583,5069.762639778954
10962.749827788064,0.7798241671716126,0.48210136029259437,0.36025010687567155,0.22271311134179478,114.11569975553562,77.53529117009576,5016.989428653255
10986.756258806383,0.7798241671716126,0.5764612736383783,0.30053862625720945,0.22216402948644878,24.006431018319407,77.36587395768615,5097.045813682853
11059.202199014275,0.7798241671716126,0.5671415244445401,0.3065426682402183,0.22293881555839906,72.44594020789117,76.85907035852033,5154.0788358066575
11134.231723155344,0.7883773621531829,0.5671415244445401,0.30666256138129677,0.2206063757042061,75.0295241410703,77.23927625237569,5119.347379517924
11302.505871269406,0.8051046379370204,0.5671415244445401,0.30634682492492504,0.21580052717353454,168.27414811406254,76.97408077747934,5043.129430248648
11435.965447257619,0.7998989159285756,0.5671415244445401,0.3065288342705894,0.21733399919990995,133.4595759882126,76.95021500209906,4984.27528990869
11445.258753752294,0.7998989159285756,0.4839942987858527,0.3575188142872547,0.2163236683760678,9.29330649467507,76.88773306541512,5067.600588402361
11450.559719525863,0.754285076259947,0.4839942987858527,0.3593473533028194,0.23057869730729225,5.300965773568884,77.72545811927584,5065.254574065168
11472.860860003213,0.754285076259947,0.5183595500034269,0.33714254140001815,0.23169098998174764,22.30114047734956,77.57437406263256,5142.570864826204
11578.856865782525,0.754285076259947,0.49857710986938125,0.3499525690850492,0.23131617736747961,105.99600577931298,76.86423713840317,5181.858683487854
11710.645767921415,0.7933589754730013,0.49857710986938125,0.3492867896087413,0.21950517163413277,131.7889021388883,76.853148644329,5123.543242955267
11789.559894975388,0.7933589754730013,0.5645028362883426,0.30831598953638023,0.2193776788906531,78.91412705397367,76.33872747932124,5174.069306931773
11894.928863956744,0.7715748921573974,0.5645028362883426,0.307977129432259,0.22532351019139552,105.36896898135709,76.50318974844153,5128.235796324102
12044.357785291046,0.7773559798508017,0.5645028362883426,0.3081762228215771,0.22379238903236834,149.42892133430192,76.38431341247177,5064.612084957368
12156.474411651727,0.7773559798508017,0.5025184819108877,0.3475918479749087,0.22469927844701976,112.11662636068039,75.67983683184652,5100.162916928787
12255.685039638694,0.7773559798508017,0.5389352209649695,0.3245558705329916,0.22501221362540658,99.21062798696717,75.06720325704902,5140.471527384879
12286.895653863792,0.7773559798508017,0.52386465471532,0.33413055308730943,0.2251724967196079,31.210614225097554,74.87652095717246,5208.801457890258
12324.220455239998,0.7773559798508017,0.49176249858896154,0.35433059061977207,0.2241527705275063,37.32480137620523,74.64975194712503,5274.167257133834
12467.512848348919,0.7773559798508017,0.5495142156873842,0.31779939468047963,0.22465291274569862,143.2923931089208,73.79178278112177,5293.75832995004
12578.576302397476,0.7773559798508017,0.5471173807413297,0.3193327490665243,0.22475223936366673,111.06345404855801,73.14023286971737,5326.516958990286
12677.596381105948,0.7773559798508017,0.541799262876051,0.3227295885017278,0.224935110413748,99.02007870847292,72.5689612029732,5363.792784567585
12731.491350170372,0.7724339479563563,0.541799262876051,0.32264583623803994,0.22630967567685684,53.89496906442468,73.04721609966829,5341.086768577896
12735.897573932389,0.7584503411308863,0.541799262876051,0.32210676474382965,0.2300970785317109,4.406223762016803,73.80712623271785,5339.238918962568
12870.095110588503,0.7584503411308863,0.49873757166974375,0.349966345254168,0.23012892965141166,134.19753665611415,73.0375332777148,5361.2657405982145
13101.313153763727,0.7584503411308863,0.5602984247351687,0.31002043103771804,0.2290248282928456,231.21804317522447,71.74853305893306,5342.975866090761
13155.585299665338,0.7584503411308863,0.5689864330896306,0.3043194256153465,0.2282992242347478,54.27214590161006,71.45254114634184,5396.947256798161
13167.396248475958,0.755301721107186,0.5689864330896306,0.30408980582868467,0.22907795536828612,11.810948810619971,72.1479009213996,5392.106279388811
13306.343828672392,0.755301721107186,0.5683738103938103,0.3044933946370176,0.22913501467452346,138.9475801964343,71.39451769475201,5410.952920023311
13349.450874156,0.7709625834939972,0.5683738103938103,0.30543993109862855,0.22517831760158577,43.107045483607955,71.91307035607046,5393.480276705286
13748.12348041246,0.7576935198806928,0.5683738103938103,0.3046686977073258,0.22854320920007282,398.6726062564593,70.55508348549861,5237.078361810207
13874.186386068983,0.7964963792891875,0.5683738103938103,0.30582941314132633,0.21823756315473083,126.06290565652274,70.63477256679927,5189.493494703619
14000.439191583713,0.7645730425342881,0.5683738103938103,0.30511232346012174,0.2268165946687311,126.25280551473064,70.71206741317235,5142.695811867081
14016.79392894413,0.7454303594324988,0.5683738103938103,0.30366103934261485,0.23153468303961078,16.354737360415967,71.3429907722119,5136.695335599258
14020.567139900259,0.7747548904819288,0.5683738103938103,0.3055938601782217,0.2241890291707691,3.773210956129349,72.03702887693228,5135.312949642698
14031.811833124762,0.750214581135438,0.5683738103938103,0.3040858707406509,0.23038001311331646,11.244693224503608,72.6919668007095,5131.197656520671
14032.557258735647,0.7913354740065376,0.5683738103938103,0.30588025001689667,0.21969737101015976,0.7454256108851022,73.40073380319872,5130.925081388649
14213.805405963627,0.8120169926601628,0.5683738103938103,0.30521909574091993,0.21363905191553342,181.24814722797964,73.16830153665134,5065.497798691247
14385.819434405208,0.8034082708018058,0.5683738103938103,0.3056462511465616,0.21623044062439128,172.01402844158127,72.98854296862822,5004.928660705935
14618.736923510982,0.8037532252219828,0.5683738103938103,0.3056334975224633,0.21612862022774817,232.91748910577414,72.50968435054853,4925.186106829712
14728.095139738512,0.8037532252219828,0.5581124620309306,0.3120150543119112,0.21665790529753823,109.35821622753136,71.97128955719444,4956.513337429429
14853.98430556741,0.775662038566608,0.5581124620309306,0.31224339788468003,0.22466863515502247,125.88916582889841,72.03454493532213,4914.506336708893
15030.671596261212,0.775662038566608,0.5174985619869776,0.33816826186772114,0.22561577146353226,176.6872906938019,71.18777049157059,4923.266370445069
15095.72615633553,0.8057659992877134,0.5174985619869776,0.3367383892033019,0.21626828673903456,65.05456007431636,71.54342816924981,4902.049707893043
15137.149624396727,0.8057659992877134,0.5701148403356202,0.30446893747559417,0.2154251480324297,41.42346806119779,71.34764646760202,4954.697671361251
15281.041756200519,0.7526232459702924,0.5701148403356202,0.3031349594084204,0.2296258319266662,143.89213180379204,71.33021539492786,4908.042343687697
15281.275827817619,0.783778700289637,0.5701148403356202,0.30471576164340153,0.22164799545187605,0.23407161710003874,71.98351841314233,4907.967164532432
15407.1531277096,0.7635495903719899,0.5701148403356202,0.3039131765776811,0.22692096797021855,125.87729989198196,72.0444582284077,4867.868799216737
15429.063730125095,0.7873369243602424,0.5701148403356202,0.3047613351712094,0.22067929823408924,21.910602415494846,72.59027634584338,4860.956005302012
15452.717916711848,0.7873369243602424,0.5813509754523715,0.29757201433079283,0.21972014196984488,23.654186586753596,72.47915906859724,4918.228651083386
15516.797598550982,0.7873369243602424,0.5153395121382207,0.33927952935039585,0.2220703001780201,64.0796818391334,72.17984205918945,4962.3641415692755
15820.614153281897,0.7873369243602424,0.507450640326449,0.3441797881560045,0.22182911595198324,303.81655473091433,70.79371186717606,4930.276362178333
15943.881749956405,0.7873369243602424,0.5334130521504008,0.3279860032719385,0.22220730370299205,123.26759667450875,70.24638149569918,4954.878694785925
15982.885247737646,0.7991804529470389,0.5334130521504008,0.32752300627763686,0.21860525465029954,39.003497781240256,70.70062647726569,4942.7871607999905
16032.343875394283,0.7991804529470389,0.5015666976526251,0.3469919841265816,0.21777262312725149,49.45862765663666,70.48252013005973,4989.912929561751
16038.955863459316,0.7991804529470389,0.4927418082060941,0.35233039474965333,0.21723243499602457,6.611988065032866,70.45346402529633,5050.204058450445
16130.504534035832,0.8073526952403098,0.4927418082060941,0.35139741265692137,0.21446413386899837,91.54867057651632,70.67354883561723,5021.541627793856
16131.886576289095,0.7552295285801296,0.4927418082060941,0.3537426713909685,0.2307958004085726,1.3820422532627783,71.28738442898556,5021.111424998114
16168.290304826454,0.7552295285801296,0.5379536162084664,0.32443503907500665,0.23109663471880157,36.40372853736057,71.12687725464593,5071.6555955486665
16234.241321659241,0.7851335097105859,0.5379536162084664,0.3251670028702502,0.22279620332368721,65.95101683278679,71.45390886735856,5051.052178554658
16245.072088590958,0.8002516699542468,0.5379536162084664,0.3246627560545015,0.21824822143477915,10.83076693171707,72.02184105724457,5047.684586917996
16329.4788077711,0.781189916573018,0.5379536162084664,0.3251937489468949,0.22393933856930254,84.40671918014232,72.2619511509567,5021.593215574958
16611.255851780094,0.781189916573018,0.5433472393580674,0.3217704998774896,0.2238035964189992,281.77704400899347,71.03617032077155,4996.611980189863
16724.290324309786,0.781189916573018,0.5468812140483732,0.31952324023100886,0.22368601261620485,113.03447252969417,70.5560581075444,5022.634644943839
16775.038439331383,0.775869542819029,0.5468812140483732,0.31945882511972956,0.22517449194509068,50.74811502159546,70.93873461052361,5007.440090154608
16877.607210923892,0.8123235413649011,0.5468812140483732,0.31833986311971174,0.2143161954045804,102.56877159250745,71.10012603873194,4977.008822711236
16893.597073486297,0.7669804700137671,0.5468812140483732,0.3192025351441754,0.22760145371606624,15.989862562404998,71.62476970801045,4972.298062374279
17084.96361680389,0.7669804700137671,0.5162069253140492,0.338936020537554,0.2281167876891698,191.36654331759073,70.82250960950738,4975.134972568701
